file,theme,query,source,source_id,title,creator,date,license,source_url,image_url
images/labor/cma_125238.jpg,labor,sewing,Cleveland Museum of Art,125238,Chasuble with Orphrey Band,,1500–1520,CC0 1.0 (Public Domain),https://clevelandart.org/art/1947.2,https://openaccess-cdn.clevelandart.org/1947.2/1947.2_web.jpg
images/labor/cma_98147.jpg,labor,sewing,Cleveland Museum of Art,98147,Shoulder basket (Bagobo people),,c. 1875–1917,CC0 1.0 (Public Domain),https://clevelandart.org/art/1917.771,https://openaccess-cdn.clevelandart.org/1917.771/1917.771_web.jpg
images/labor/cma_154394.jpg,labor,sewing,Cleveland Museum of Art,154394,"Vajrapani
Embroidered Mount with Garuda","Choying Dorje, the Tenth Black Hat Karmapa (Tibetan, 1604–1674)","painting 1600s, embroidery c. 1300",CC0 1.0 (Public Domain),https://clevelandart.org/art/1989.11.c,https://openaccess-cdn.clevelandart.org/1989.11.c/1989.11.c_web.jpg
images/labor/cma_95622.jpg,labor,sewing,Cleveland Museum of Art,95622,Buddhist Surplice (Kesa),,early 1900s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1916.1338,https://openaccess-cdn.clevelandart.org/1916.1338/1916.1338_web.jpg
images/labor/cma_119653.jpg,labor,sewing,Cleveland Museum of Art,119653,Feathered Panel,,600–1500,CC0 1.0 (Public Domain),https://clevelandart.org/art/1940.495,https://openaccess-cdn.clevelandart.org/1940.495/1940.495_web.jpg
images/labor/cma_170281.jpg,labor,sewing,Cleveland Museum of Art,170281,Leather Bag-Shaped Flask with Cover,,916–1125,CC0 1.0 (Public Domain),https://clevelandart.org/art/2012.448.2,https://openaccess-cdn.clevelandart.org/2012.448.2/2012.448.2_web.jpg
images/labor/cma_107889.jpg,labor,sewing,Cleveland Museum of Art,107889,Fragments sewn together to form Cover,,1800s–early 1900s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1925.515,https://openaccess-cdn.clevelandart.org/1925.515/1925.515_web.jpg
images/labor/cma_96528.jpg,labor,sewing,Cleveland Museum of Art,96528,Ornament,,1800s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1916.288,https://openaccess-cdn.clevelandart.org/1916.288/1916.288_web.jpg
images/labor/cma_127889.jpg,labor,sewing,Cleveland Museum of Art,127889,Quilted cap with star-patterned silk,,1000s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1950.525,https://openaccess-cdn.clevelandart.org/1950.525/1950.525_web.jpg
images/labor/cma_98518.jpg,labor,sewing,Cleveland Museum of Art,98518,Two Velvet Fragments Sewn Together,,1400s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1918.236.b,https://openaccess-cdn.clevelandart.org/1918.236.b/1918.236.b_web.jpg
images/labor/cma_98516.jpg,labor,sewing,Cleveland Museum of Art,98516,Two Velvet Fragments Sewn Together,,1400s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1918.236,https://openaccess-cdn.clevelandart.org/1918.236/1918.236_web.jpg
images/labor/cma_148524.jpg,labor,sewing,Cleveland Museum of Art,148524,Uncut Robe: Sleeve Panel,,c. 1890s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1976.1088.a,https://openaccess-cdn.clevelandart.org/1976.1088.a/1976.1088.a_web.jpg
images/labor/cma_98492.jpg,labor,sewing,Cleveland Museum of Art,98492,Velvet Fragments Sewn Together,,late 1500s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1918.214,https://openaccess-cdn.clevelandart.org/1918.214/1918.214_web.jpg
images/labor/cma_96524.jpg,labor,sewing,Cleveland Museum of Art,96524,Medallion,,1800s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1916.284,https://openaccess-cdn.clevelandart.org/1916.284/1916.284_web.jpg
images/labor/cma_118091.jpg,labor,sewing,Cleveland Museum of Art,118091,Beaded Panel,,late 1800s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1939.210.1,https://openaccess-cdn.clevelandart.org/1939.210.1/1939.210.1_web.jpg
images/labor/cma_134329.jpg,labor,sewing,Cleveland Museum of Art,134329,Placket and Cuffs,,late 1800s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1956.788,https://openaccess-cdn.clevelandart.org/1956.788/1956.788_web.jpg
images/labor/cma_166488.jpg,labor,sewing,Cleveland Museum of Art,166488,Turkmen Bag Face,,1800s,CC0 1.0 (Public Domain),https://clevelandart.org/art/2008.223,https://openaccess-cdn.clevelandart.org/2008.223/2008.223_web.jpg
images/labor/cma_118090.jpg,labor,sewing,Cleveland Museum of Art,118090,Two Beaded Panels,,late 1800s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1939.210,https://openaccess-cdn.clevelandart.org/1939.210/1939.210_web.jpg
images/labor/cma_148523.jpg,labor,sewing,Cleveland Museum of Art,148523,Uncut Robe,,c. 1890s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1976.1088,https://openaccess-cdn.clevelandart.org/1976.1088/1976.1088_web.jpg
images/labor/cma_118092.jpg,labor,sewing,Cleveland Museum of Art,118092,Beaded Panel,,late 1800s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1939.210.2,https://openaccess-cdn.clevelandart.org/1939.210.2/1939.210.2_web.jpg
images/labor/cma_134330.jpg,labor,sewing,Cleveland Museum of Art,134330,Placket,,late 1800s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1956.788.1,https://openaccess-cdn.clevelandart.org/1956.788.1/1956.788.1_web.jpg
images/labor/cma_134331.jpg,labor,sewing,Cleveland Museum of Art,134331,Cuff,,late 1800s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1956.788.2,https://openaccess-cdn.clevelandart.org/1956.788.2/1956.788.2_web.jpg
images/labor/cma_134332.jpg,labor,sewing,Cleveland Museum of Art,134332,Cuff,,late 1800s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1956.788.3,https://openaccess-cdn.clevelandart.org/1956.788.3/1956.788.3_web.jpg
images/labor/cma_98517.jpg,labor,sewing,Cleveland Museum of Art,98517,Two Velvet Fragments Sewn Together,,1400s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1918.236.a,https://openaccess-cdn.clevelandart.org/1918.236.a/1918.236.a_web.jpg
images/labor/cma_93945.jpg,labor,sewing,Cleveland Museum of Art,93945,Lace Pillow,,1800s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1914.533,https://openaccess-cdn.clevelandart.org/1914.533/1914.533_web.jpg
images/labor/cma_148525.jpg,labor,sewing,Cleveland Museum of Art,148525,Uncut Robe: Proper Right Front and Back Panel,,c. 1890s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1976.1088.b,https://openaccess-cdn.clevelandart.org/1976.1088.b/1976.1088.b_web.jpg
images/labor/cma_148526.jpg,labor,sewing,Cleveland Museum of Art,148526,Uncut Robe: Proper Left Front and Back Panel,,c. 1890s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1976.1088.c,https://openaccess-cdn.clevelandart.org/1976.1088.c/1976.1088.c_web.jpg
images/labor/cma_146039.jpg,labor,sewing,Cleveland Museum of Art,146039,Chasuble,,1675–99,CC0 1.0 (Public Domain),https://clevelandart.org/art/1971.235,https://openaccess-cdn.clevelandart.org/1971.235/1971.235_web.jpg
images/labor/cma_95766.jpg,labor,sewing,Cleveland Museum of Art,95766,Headdress,,1800s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1916.1457,https://openaccess-cdn.clevelandart.org/1916.1457/1916.1457_web.jpg
images/labor/cma_156248.jpg,labor,sewing,Cleveland Museum of Art,156248,Feathered Tabard or Tunic,,600–1500,CC0 1.0 (Public Domain),https://clevelandart.org/art/1992.104,https://openaccess-cdn.clevelandart.org/1992.104/1992.104_web.jpg
images/labor/cma_156260.jpg,labor,sewing,Cleveland Museum of Art,156260,Feathered Tabard or Tunic,,600–1500,CC0 1.0 (Public Domain),https://clevelandart.org/art/1992.105,https://openaccess-cdn.clevelandart.org/1992.105/1992.105_web.jpg
images/labor/cma_145310.jpg,labor,sewing,Cleveland Museum of Art,145310,Saddle Blanket,,third quarter of 19th century,CC0 1.0 (Public Domain),https://clevelandart.org/art/1970.550,https://openaccess-cdn.clevelandart.org/1970.550/1970.550_web.jpg
images/labor/aic_25832.jpg,labor,sewing,Art Institute of Chicago,25832,Jean Renoir Sewing,"Pierre-Auguste Renoir (French, 1841–1919)",1899–1900,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/25832,"https://www.artic.edu/iiif/2/41728a11-a073-6efa-387c-a40384477ad2/full/600,/0/default.jpg"
images/labor/aic_180498.jpg,labor,sewing,Art Institute of Chicago,180498,Sewing Desk,"Woodworker unknown (American, 19th century), Canterbury or Enfield, New Hampshire",1860–70,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/180498,"https://www.artic.edu/iiif/2/14fbaf7e-5ace-cf0c-c08e-4d9e7b3d8813/full/600,/0/default.jpg"
images/labor/aic_49770.jpg,labor,sewing,Art Institute of Chicago,49770,A Woman Sewing,"Jean François Millet, French, 1814-1875",1855,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/49770,"https://www.artic.edu/iiif/2/4d061e0e-cfd6-b109-c59b-515bc9ae5fec/full/600,/0/default.jpg"
images/labor/aic_85586.jpg,labor,sewing,Art Institute of Chicago,85586,Work Basket,"Possibly Chancay, Central coast, Peru",1000-1476,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/85586,"https://www.artic.edu/iiif/2/9fa3f68a-d303-eb92-f44e-850477566432/full/600,/0/default.jpg"
images/labor/aic_44739.jpg,labor,sewing,Art Institute of Chicago,44739,Milton Dictating to His Daughter,"Henry Fuseli (Swiss, active in England, 1741–1825)",1794,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/44739,"https://www.artic.edu/iiif/2/6006b9e7-567a-4fb8-34e2-a120886690fe/full/600,/0/default.jpg"
images/labor/aic_49772.jpg,labor,sewing,Art Institute of Chicago,49772,A Woman Sewing,"Jean François Millet (French, 1814-1875), printed by Auguste Delâtre (French, 1822-1907)",1855,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/49772,"https://www.artic.edu/iiif/2/c07e9f54-0482-6c3a-ed8a-aa3bd7332361/full/600,/0/default.jpg"
images/labor/aic_27307.jpg,labor,sewing,Art Institute of Chicago,27307,Madame de Pastoret and Her Son,"Jacques-Louis David (French, 1748–1825)",1791–92,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/27307,"https://www.artic.edu/iiif/2/72227c9e-413c-8930-477d-5a90e0a2123c/full/600,/0/default.jpg"
images/labor/aic_11312.jpg,labor,sewing,Art Institute of Chicago,11312,Woman Mending,"Camille Pissarro (French, 1830–1903)",1895,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/11312,"https://www.artic.edu/iiif/2/132b782d-54e6-70e1-18f9-211468c09099/full/600,/0/default.jpg"
images/labor/aic_183083.jpg,labor,sewing,Art Institute of Chicago,183083,War Shirt,"Artist unknown (Upper Missouri River Tribe), Missouri",1830–40,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/183083,"https://www.artic.edu/iiif/2/b72292b9-73b6-ae2e-70bf-72a4b3b22831/full/600,/0/default.jpg"
images/labor/aic_16636.jpg,labor,sewing,Art Institute of Chicago,16636,Hesitation (Madame Monteaux?),"Alfred Stevens (Belgian, 1823–1906)",c. 1867,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/16636,"https://www.artic.edu/iiif/2/46c9a3b9-b95e-5b99-005b-0fd3a2e93d88/full/600,/0/default.jpg"
images/labor/aic_159689.jpg,labor,sewing,Art Institute of Chicago,159689,Pair of Gloves,"Designed from prints by Willhelm König, active c. 1721, Based on the work of Jacques Callot, 1592-1635, Spain, Barcelona",c. 1800,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/159689,"https://www.artic.edu/iiif/2/76059b8e-9520-90dc-054d-6a16e4848de4/full/600,/0/default.jpg"
images/labor/aic_159416.jpg,labor,sewing,Art Institute of Chicago,159416,Chôken (Noh Costume),Japan,"late Edo period (1789–1868), 1825/1875",CC0 1.0 (Public Domain),https://www.artic.edu/artworks/159416,"https://www.artic.edu/iiif/2/5a44edb8-5407-20ea-75d4-8c584a46574f/full/600,/0/default.jpg"
images/labor/aic_56948.jpg,labor,sewing,Art Institute of Chicago,56948,Chasuble,Italy,18th century,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/56948,"https://www.artic.edu/iiif/2/b801690c-576f-f6ed-6b0d-7275fbfab446/full/600,/0/default.jpg"
images/labor/aic_47625.jpg,labor,sewing,Art Institute of Chicago,47625,Chasuble,Probably England or France,1800/50,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/47625,"https://www.artic.edu/iiif/2/7d8d7310-32ec-3ad6-edbd-555528f21838/full/600,/0/default.jpg"
images/labor/aic_21299.jpg,labor,sewing,Art Institute of Chicago,21299,"Cutting and Sewing (Tachinui), from the series ""Collection of of Fashionable Accomplishments (Furyu shogei zukushi)""","Isoda Koryusai, Japanese, 1735-1790",c. 1770/72,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/21299,"https://www.artic.edu/iiif/2/23b8e771-94a9-41d8-537d-9fd131f0047a/full/600,/0/default.jpg"
images/labor/aic_94562.jpg,labor,sewing,Art Institute of Chicago,94562,Dalmatic,Spain or Italy,17th century,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/94562,"https://www.artic.edu/iiif/2/7fc58cd5-8b01-ef95-b46a-8c8740ced490/full/600,/0/default.jpg"
images/labor/aic_86783.jpg,labor,sewing,Art Institute of Chicago,86783,Dalmatic,Italy,18th century,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/86783,"https://www.artic.edu/iiif/2/d79a8aae-61d4-75b3-2de2-ca3d1534c43b/full/600,/0/default.jpg"
images/labor/aic_217536.jpg,labor,sewing,Art Institute of Chicago,217536,Crèche,Neapolitan,"1725–75, with later additions",CC0 1.0 (Public Domain),https://www.artic.edu/artworks/217536,"https://www.artic.edu/iiif/2/8b73e4fa-c454-3744-3c11-81ada02ac978/full/600,/0/default.jpg"
images/labor/aic_20119.jpg,labor,sewing,Art Institute of Chicago,20119,Karaori (Noh Costume),Japan,"Edo period (1615–1868), 1775/1825",CC0 1.0 (Public Domain),https://www.artic.edu/artworks/20119,"https://www.artic.edu/iiif/2/bfada62d-71de-c47e-d0d6-c31dc70499dc/full/600,/0/default.jpg"
images/labor/aic_279941.jpg,labor,sewing,Art Institute of Chicago,279941,Young Man's Shirt,"Artist unknown (Crow, Apsáalooke), Montana",c. 1875,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/279941,"https://www.artic.edu/iiif/2/017aff32-78d0-74da-2df2-0c0aa092322d/full/600,/0/default.jpg"
images/labor/aic_78296.jpg,labor,sewing,Art Institute of Chicago,78296,Sewing Bird,United States,c. 1853,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/78296,"https://www.artic.edu/iiif/2/ad8043d5-f931-a777-6678-bd07205878d6/full/600,/0/default.jpg"
images/labor/aic_250330.jpg,labor,sewing,Art Institute of Chicago,250330,Untitled (Portrait of a Woman Sewing),"attributed to Thomas Richard Williams, English, 1824-1871",1850,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/250330,"https://www.artic.edu/iiif/2/baefccec-e963-5a68-affd-5932da2ca3d5/full/600,/0/default.jpg"
images/labor/aic_27272.jpg,labor,sewing,Art Institute of Chicago,27272,Pin Cushion (Two Pieces),United States,19th century,CC0 1.0 (Public Domain),https://www.artic.edu/artworks/27272,"https://www.artic.edu/iiif/2/c5769dce-a0f4-93cd-6705-18e46a7dba1f/full/600,/0/default.jpg"
images/labor/cma_165267.jpg,labor,textile,Cleveland Museum of Art,165267,Textile Fragment,,c. 50–650 CE,CC0 1.0 (Public Domain),https://clevelandart.org/art/2007.2.1,https://openaccess-cdn.clevelandart.org/2007.2.1/2007.2.1_web.jpg
images/labor/cma_165268.jpg,labor,textile,Cleveland Museum of Art,165268,Textile Fragment,,c. 50–650 CE,CC0 1.0 (Public Domain),https://clevelandart.org/art/2007.2.2,https://openaccess-cdn.clevelandart.org/2007.2.2/2007.2.2_web.jpg
images/labor/cma_165269.jpg,labor,textile,Cleveland Museum of Art,165269,Textile Fragment,,c. 50–650 CE,CC0 1.0 (Public Domain),https://clevelandart.org/art/2007.2.3,https://openaccess-cdn.clevelandart.org/2007.2.3/2007.2.3_web.jpg
images/labor/cma_165272.jpg,labor,textile,Cleveland Museum of Art,165272,Textile Fragment,,c. 50–650 CE,CC0 1.0 (Public Domain),https://clevelandart.org/art/2007.2.6,https://openaccess-cdn.clevelandart.org/2007.2.6/2007.2.6_web.jpg
images/labor/cma_165270.jpg,labor,textile,Cleveland Museum of Art,165270,Textile Fragment,,c. 50–650 CE,CC0 1.0 (Public Domain),https://clevelandart.org/art/2007.2.4,https://openaccess-cdn.clevelandart.org/2007.2.4/2007.2.4_web.jpg
images/labor/cma_165271.jpg,labor,textile,Cleveland Museum of Art,165271,Textile Fragment,,c. 50–650 CE,CC0 1.0 (Public Domain),https://clevelandart.org/art/2007.2.5,https://openaccess-cdn.clevelandart.org/2007.2.5/2007.2.5_web.jpg
images/labor/cma_157123.jpg,labor,textile,Cleveland Museum of Art,157123,Textile with Palmettes,,1200s–1300s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1993.253,https://openaccess-cdn.clevelandart.org/1993.253/1993.253_web.jpg
images/labor/cma_156983.jpg,labor,textile,Cleveland Museum of Art,156983,Textile with Diamonds,,1000s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1993.139,https://openaccess-cdn.clevelandart.org/1993.139/1993.139_web.jpg
images/labor/cma_165266.jpg,labor,textile,Cleveland Museum of Art,165266,Textile Fragments ,,c. 50–650 CE,CC0 1.0 (Public Domain),https://clevelandart.org/art/2007.2,https://openaccess-cdn.clevelandart.org/2007.2/2007.2_web.jpg
images/labor/cma_152258.jpg,labor,textile,Cleveland Museum of Art,152258,Two Textile Fragment with Fanged Heads,,500–200 BCE,CC0 1.0 (Public Domain),https://clevelandart.org/art/1985.139,https://openaccess-cdn.clevelandart.org/1985.139/1985.139_web.jpg
images/labor/cma_98131.jpg,labor,textile,Cleveland Museum of Art,98131,Mandaya ikat textile (dagmay),,c. early 1900s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1917.748,https://openaccess-cdn.clevelandart.org/1917.748/1917.748_web.jpg
images/labor/cma_294034.jpg,labor,textile,Cleveland Museum of Art,294034,Textile Fragment with Cotton Goddess,,800–500 BCE,CC0 1.0 (Public Domain),https://clevelandart.org/art/2017.56,https://openaccess-cdn.clevelandart.org/2017.56/2017.56_web.jpg
images/labor/cma_98130.jpg,labor,textile,Cleveland Museum of Art,98130,Mandaya textile (composite dagmay),,c. early 1900s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1917.747,https://openaccess-cdn.clevelandart.org/1917.747/1917.747_web.jpg
images/labor/cma_112965.jpg,labor,textile,Cleveland Museum of Art,112965,Textile Fragment with the Annunciation,,1370–1400,CC0 1.0 (Public Domain),https://clevelandart.org/art/1931.61,https://openaccess-cdn.clevelandart.org/1931.61/1931.61_web.jpg
images/labor/cma_98133.jpg,labor,textile,Cleveland Museum of Art,98133,Mandaya ikat textile (dagmay),,c. early 1900s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1917.748.b,https://openaccess-cdn.clevelandart.org/1917.748.b/1917.748.b_web.jpg
images/labor/cma_124739.jpg,labor,textile,Cleveland Museum of Art,124739,Mantle,,c. 300 BCE–200 CE,CC0 1.0 (Public Domain),https://clevelandart.org/art/1946.226,https://openaccess-cdn.clevelandart.org/1946.226/1946.226_web.jpg
images/labor/cma_98132.jpg,labor,textile,Cleveland Museum of Art,98132,Mandaya ikat textile (dagmay),,c. early 1900s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1917.748.a,https://openaccess-cdn.clevelandart.org/1917.748.a/1917.748.a_web.jpg
images/labor/cma_114576.jpg,labor,textile,Cleveland Museum of Art,114576,Border Fragment of a Shawl,,early 1800s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1934.199,https://openaccess-cdn.clevelandart.org/1934.199/1934.199_web.jpg
images/labor/cma_152509.jpg,labor,textile,Cleveland Museum of Art,152509,Textile with Tiny Leaves,,1275–1350,CC0 1.0 (Public Domain),https://clevelandart.org/art/1985.33,https://openaccess-cdn.clevelandart.org/1985.33/1985.33_web.jpg
images/labor/cma_114172.jpg,labor,textile,Cleveland Museum of Art,114172,Fragment of a furnishing textile,,1800s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1933.422,https://openaccess-cdn.clevelandart.org/1933.422/1933.422_web.jpg
images/labor/cma_110356.jpg,labor,textile,Cleveland Museum of Art,110356,Embroidered Textile,,1800s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1928.9,https://openaccess-cdn.clevelandart.org/1928.9/1928.9_web.jpg
images/labor/cma_121201.jpg,labor,textile,Cleveland Museum of Art,121201,Silk and Gold Textile,,1360–1400,CC0 1.0 (Public Domain),https://clevelandart.org/art/1942.1078,https://openaccess-cdn.clevelandart.org/1942.1078/1942.1078_web.jpg
images/labor/cma_120635.jpg,labor,textile,Cleveland Museum of Art,120635,Silk and Gold Textile,,1420–1430,CC0 1.0 (Public Domain),https://clevelandart.org/art/1941.392,https://openaccess-cdn.clevelandart.org/1941.392/1941.392_web.jpg
images/labor/cma_150438.jpg,labor,textile,Cleveland Museum of Art,150438,Selimut (Man's Textile),,1900s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1981.216,https://openaccess-cdn.clevelandart.org/1981.216/1981.216_web.jpg
images/labor/cma_149424.jpg,labor,textile,Cleveland Museum of Art,149424,Silk Textile with Goatherds in a Landscape,,1900s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1978.76,https://openaccess-cdn.clevelandart.org/1978.76/1978.76_web.jpg
images/labor/cma_137341.jpg,labor,textile,Cleveland Museum of Art,137341,Fragment with Inscription,,before 1962,CC0 1.0 (Public Domain),https://clevelandart.org/art/1962.264,https://openaccess-cdn.clevelandart.org/1962.264/1962.264_web.jpg
images/labor/cma_111339.jpg,labor,textile,Cleveland Museum of Art,111339,Fragment,,1200s–1300s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1929.845,https://openaccess-cdn.clevelandart.org/1929.845/1929.845_web.jpg
images/labor/cma_101331.jpg,labor,textile,Cleveland Museum of Art,101331,Album of Textile Samples,,1700s–1800s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1920.1950,https://openaccess-cdn.clevelandart.org/1920.1950/1920.1950_web.jpg
images/labor/cma_159534.jpg,labor,textile,Cleveland Museum of Art,159534,Cloth of Gold: Displayed Falcons,,mid-1200s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1996.297,https://openaccess-cdn.clevelandart.org/1996.297/1996.297_web.jpg
images/labor/cma_149425.jpg,labor,textile,Cleveland Museum of Art,149425,Silk Textile with Goatherds in a Landscape,,1900s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1978.76.a,https://openaccess-cdn.clevelandart.org/1978.76.a/1978.76.a_web.jpg
images/labor/cma_108512.jpg,labor,textile,Cleveland Museum of Art,108512,Textile with field of poppies on a golden ground,,1600–1750,CC0 1.0 (Public Domain),https://clevelandart.org/art/1926.22,https://openaccess-cdn.clevelandart.org/1926.22/1926.22_web.jpg
images/labor/cma_135988.jpg,labor,textile,Cleveland Museum of Art,135988,Pillow cover with Arabic inscription,,800s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1959.48,https://openaccess-cdn.clevelandart.org/1959.48/1959.48_web.jpg
images/labor/cma_109638.jpg,labor,textile,Cleveland Museum of Art,109638,Je T'aime (No. 632),"Kneeland (Ruzzie) Green (American 1892–1956), Stehli Silks Corporation  (United States; Pennsylvania, Lancaster; and New York, New York, 1840–c. 1955)",1927,CC0 1.0 (Public Domain),https://clevelandart.org/art/1928.269,https://openaccess-cdn.clevelandart.org/1928.269/1928.269_web.jpg
images/labor/cma_132156.jpg,labor,textile,Cleveland Museum of Art,132156,Album of Textile Samples,,700s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1954.70,https://openaccess-cdn.clevelandart.org/1954.70/1954.70_web.jpg
images/labor/cma_114729.jpg,labor,textile,Cleveland Museum of Art,114729,Fragment of a Shawl Border,,c. 1815–25,CC0 1.0 (Public Domain),https://clevelandart.org/art/1934.330,https://openaccess-cdn.clevelandart.org/1934.330/1934.330_web.jpg
images/labor/cma_119690.jpg,labor,textile,Cleveland Museum of Art,119690,Fragment of Embroidered Cloth,,c. 300–100 BCE,CC0 1.0 (Public Domain),https://clevelandart.org/art/1940.528,https://openaccess-cdn.clevelandart.org/1940.528/1940.528_web.jpg
images/labor/cma_153812.jpg,labor,textile,Cleveland Museum of Art,153812,"Tigers Chasing Deer, with Dragon",,1000s–1200,CC0 1.0 (Public Domain),https://clevelandart.org/art/1988.100,https://openaccess-cdn.clevelandart.org/1988.100/1988.100_web.jpg
images/labor/cma_101330.jpg,labor,textile,Cleveland Museum of Art,101330,Album of Textile Samples,,1700s–1800s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1920.1949,https://openaccess-cdn.clevelandart.org/1920.1949/1920.1949_web.jpg
images/labor/cma_127520.jpg,labor,textile,Cleveland Museum of Art,127520,Fragment,,900s–1000s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1950.2,https://openaccess-cdn.clevelandart.org/1950.2/1950.2_web.jpg
images/labor/cma_117129.jpg,labor,textile,Cleveland Museum of Art,117129,Strawberry Thief,"William Morris (British, 1834–1896)",c 1936,CC0 1.0 (Public Domain),https://clevelandart.org/art/1937.696,https://openaccess-cdn.clevelandart.org/1937.696/1937.696_web.jpg
images/labor/cma_171608.jpg,labor,textile,Cleveland Museum of Art,171608,Royal Round Tent made for Muhammad Shah (wall panel with three design units),,1834–48,CC0 1.0 (Public Domain),https://clevelandart.org/art/2014.388.2,https://openaccess-cdn.clevelandart.org/2014.388.2/2014.388.2_web.jpg
images/labor/cma_136409.jpg,labor,textile,Cleveland Museum of Art,136409,A Myriad of Birds,,1700s–1800s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1960.276,https://openaccess-cdn.clevelandart.org/1960.276/1960.276_web.jpg
images/labor/cma_146022.jpg,labor,textile,Cleveland Museum of Art,146022,Fragment with Senmurvs,,prior to 1971,CC0 1.0 (Public Domain),https://clevelandart.org/art/1971.22,https://openaccess-cdn.clevelandart.org/1971.22/1971.22_web.jpg
images/labor/cma_149426.jpg,labor,textile,Cleveland Museum of Art,149426,Lining from Silk Textile with Goatherds in a Landscape,,1900s,CC0 1.0 (Public Domain),https://clevelandart.org/art/1978.76.b,https://openaccess-cdn.clevelandart.org/1978.76.b/1978.76.b_web.jpg
images/labor/cma_107873.jpg,labor,textile,Cleveland Museum of Art,107873,Border of a Shawl,,c. 1825–30,CC0 1.0 (Public Domain),https://clevelandart.org/art/1925.500,https://openaccess-cdn.clevelandart.org/1925.500/1925.500_web.jpg
images/labor/cma_119693.jpg,labor,textile,Cleveland Museum of Art,119693,Cloth with Procession of Figures,,"170 BCE–70 CE (radiocarbon date, 95% probability)",CC0 1.0 (Public Domain),https://clevelandart.org/art/1940.530,https://openaccess-cdn.clevelandart.org/1940.530/1940.530_web.jpg
images/labor/cma_171606.jpg,labor,textile,Cleveland Museum of Art,171606,Royal Round Tent Made for Muhammad Shah,,1834–48,CC0 1.0 (Public Domain),https://clevelandart.org/art/2014.388,https://openaccess-cdn.clevelandart.org/2014.388/2014.388_web.jpg
images/labor/cma_128462.jpg,labor,textile,Cleveland Museum of Art,128462,Resist-Dyed Hanging with Biblical Scenes,,500–550,CC0 1.0 (Public Domain),https://clevelandart.org/art/1951.400,https://openaccess-cdn.clevelandart.org/1951.400/1951.400_web.jpg
